Id,Story,Story text,Emoji,Created at
3820,384,1984,❤️,2018-04-25 04:14:22 UTC
3819,391,,❤️,2018-04-25 04:01:05 UTC
3818,361,1875,✌🏽,2018-04-25 02:48:43 UTC
3817,361,,✌🏽,2018-04-25 02:48:33 UTC
3816,391,2016,❤️,2018-04-25 02:28:02 UTC
3815,390,,😅,2018-04-25 01:20:24 UTC
3814,378,,✌🏽,2018-04-25 00:27:12 UTC
3813,378,,❤️,2018-04-25 00:27:06 UTC
3812,378,1959,✌🏽,2018-04-25 00:26:53 UTC
3811,378,1958,✌🏽,2018-04-25 00:26:49 UTC
3810,378,1957,✌🏽,2018-04-25 00:26:48 UTC
3809,392,2019,😭,2018-04-25 00:24:57 UTC
3808,392,2022,😭,2018-04-25 00:24:55 UTC
3807,392,2021,😭,2018-04-25 00:24:52 UTC
3806,392,2021,😭,2018-04-25 00:24:49 UTC
3805,392,2020,😭,2018-04-25 00:24:45 UTC
3804,392,2019,❤️,2018-04-25 00:24:22 UTC
3803,392,2019,✌🏽,2018-04-25 00:24:17 UTC
3802,390,,❤️,2018-04-25 00:22:25 UTC
3801,392,,❤️,2018-04-25 00:21:41 UTC
3800,349,,😭,2018-04-24 23:45:08 UTC
3799,392,,😭,2018-04-24 23:06:58 UTC
3798,392,2022,😭,2018-04-24 23:06:55 UTC
3797,392,2021,😭,2018-04-24 23:06:53 UTC
3796,392,2020,😭,2018-04-24 23:06:50 UTC
3795,392,2019,😭,2018-04-24 23:06:49 UTC
3794,392,,😭,2018-04-24 23:03:45 UTC
3793,294,1533,😭,2018-04-24 22:58:41 UTC
3792,294,1532,😭,2018-04-24 22:58:39 UTC
3791,294,1531,😭,2018-04-24 22:58:37 UTC
3790,294,,😭,2018-04-24 22:58:32 UTC
3789,392,,✌🏽,2018-04-24 22:33:52 UTC
3788,236,,😭,2018-04-24 22:13:59 UTC
3787,9,,✌🏽,2018-04-24 21:41:44 UTC
3786,391,,👀,2018-04-24 21:41:00 UTC
3785,381,,😭,2018-04-24 21:40:46 UTC
3784,178,918,😭,2018-04-24 21:39:36 UTC
3783,178,919,😅,2018-04-24 21:39:32 UTC
3782,391,2018,❤️,2018-04-24 21:38:40 UTC
3781,235,,✌🏽,2018-04-24 20:50:09 UTC
3780,390,,😅,2018-04-24 17:23:18 UTC
3779,390,,❤️,2018-04-24 17:23:02 UTC
3778,312,,👀,2018-04-24 15:25:36 UTC
3777,212,,❤️,2018-04-24 12:19:25 UTC
3776,152,,❤️,2018-04-24 12:18:47 UTC
3775,386,,❤️,2018-04-24 12:04:45 UTC
3774,382,1978,✌🏽,2018-04-24 03:03:03 UTC
3773,382,1977,✌🏽,2018-04-24 03:03:01 UTC
3772,382,1976,✌🏽,2018-04-24 03:03:00 UTC
3771,382,1975,✌🏽,2018-04-24 03:02:59 UTC
3770,382,1974,✌🏽,2018-04-24 03:02:57 UTC
3769,387,1992,✌🏽,2018-04-24 03:01:56 UTC
3768,387,1993,✌🏽,2018-04-24 03:01:53 UTC
3767,387,1994,✌🏽,2018-04-24 03:01:49 UTC
3766,387,,✌🏽,2018-04-24 03:01:36 UTC
3765,387,1995,✌🏽,2018-04-24 03:01:27 UTC
3764,389,,❤️,2018-04-24 02:38:51 UTC
3763,392,,👀,2018-04-24 02:38:21 UTC
3762,391,,❤️,2018-04-24 01:27:08 UTC
3761,386,1989,✌🏽,2018-04-24 00:49:59 UTC
3760,386,1990,😭,2018-04-24 00:49:54 UTC
3759,386,1991,😭,2018-04-24 00:49:48 UTC
3758,388,,😭,2018-04-24 00:49:17 UTC
3757,255,,❤️,2018-04-23 23:20:45 UTC
3756,390,,❤️,2018-04-23 21:57:46 UTC
3755,335,,✌🏽,2018-04-23 19:59:44 UTC
3754,380,1968,😭,2018-04-23 19:40:18 UTC
3753,361,1875,✌🏽,2018-04-23 19:38:56 UTC
3752,160,827,❤️,2018-04-23 19:37:31 UTC
3751,391,2015,✌🏽,2018-04-23 18:18:03 UTC
3750,391,2010,✌🏽,2018-04-23 18:17:01 UTC
3749,391,2016,❤️,2018-04-23 17:00:30 UTC
3748,294,1532,✌🏽,2018-04-23 12:04:38 UTC
3747,294,1531,❤️,2018-04-23 12:04:25 UTC
3746,354,,❤️,2018-04-23 12:00:09 UTC
3745,256,1334,❤️,2018-04-23 11:59:41 UTC
3744,256,1332,😅,2018-04-23 11:59:29 UTC
3743,389,2005,❤️,2018-04-23 11:50:47 UTC
3742,389,2003,❤️,2018-04-23 11:50:40 UTC
3741,388,,❤️,2018-04-23 06:34:29 UTC
3740,362,1879,❤️,2018-04-23 05:57:31 UTC
3739,362,1877,✌🏽,2018-04-23 05:57:00 UTC
3738,341,1773,✌🏽,2018-04-23 05:55:23 UTC
3737,341,1775,✌🏽,2018-04-23 05:55:21 UTC
3736,389,2005,❤️,2018-04-23 05:50:22 UTC
3735,389,2004,✌🏽,2018-04-23 05:49:51 UTC
3734,389,2004,✌🏽,2018-04-23 05:49:51 UTC
3733,348,,✌🏽,2018-04-23 05:41:47 UTC
3732,178,,😅,2018-04-23 05:39:07 UTC
3731,390,,😅,2018-04-23 05:37:53 UTC
3730,391,,❤️,2018-04-23 05:37:11 UTC
3729,12,55,✌🏽,2018-04-23 05:19:54 UTC
3728,235,,✌🏽,2018-04-23 05:16:48 UTC
3727,235,1229,✌🏽,2018-04-23 05:16:42 UTC
3726,235,1228,✌🏽,2018-04-23 05:16:36 UTC
3725,235,1227,✌🏽,2018-04-23 05:16:26 UTC
3724,272,,✌🏽,2018-04-23 04:59:25 UTC
3723,272,1414,✌🏽,2018-04-23 04:59:22 UTC
3722,384,,😅,2018-04-23 04:59:20 UTC
3721,272,1413,✌🏽,2018-04-23 04:59:17 UTC
3720,384,,❤️,2018-04-23 04:59:13 UTC
3719,317,1648,✌🏽,2018-04-23 04:38:18 UTC
3718,233,1218,❤️,2018-04-23 04:31:56 UTC
3717,59,295,👀,2018-04-23 04:30:34 UTC
3716,45,225,❤️,2018-04-23 04:29:16 UTC
3715,45,224,✌🏽,2018-04-23 04:29:07 UTC
3714,178,917,👀,2018-04-23 04:28:12 UTC
3713,178,916,✌🏽,2018-04-23 04:28:04 UTC
3712,238,1243,❤️,2018-04-23 04:27:37 UTC
3711,238,1243,👀,2018-04-23 04:27:34 UTC
3710,238,1243,✌🏽,2018-04-23 04:27:30 UTC
3709,283,1472,✌🏽,2018-04-23 04:22:04 UTC
3708,41,205,😭,2018-04-23 04:01:51 UTC
3707,76,374,✌🏽,2018-04-23 04:00:00 UTC
3706,76,369,✌🏽,2018-04-23 03:59:35 UTC
3705,371,,✌🏽,2018-04-23 03:56:21 UTC
3704,56,280,✌🏽,2018-04-23 03:40:04 UTC
3703,56,278,👀,2018-04-23 03:39:47 UTC
3702,56,277,✌🏽,2018-04-23 03:39:40 UTC
3701,386,1991,✌🏽,2018-04-23 03:39:10 UTC
3700,386,1990,😅,2018-04-23 03:39:01 UTC
3699,386,1989,✌🏽,2018-04-23 03:38:50 UTC
3698,14,67,👀,2018-04-23 03:31:24 UTC
3697,14,66,✌🏽,2018-04-23 03:31:14 UTC
3696,320,1664,❤️,2018-04-23 03:21:49 UTC
3695,389,,✌🏽,2018-04-23 02:48:12 UTC
3694,390,,✌🏽,2018-04-23 02:45:25 UTC
3693,384,,❤️,2018-04-23 02:37:25 UTC
3692,386,,😅,2018-04-23 02:37:07 UTC
3691,386,,😅,2018-04-23 02:37:03 UTC
3690,369,,✌🏽,2018-04-23 01:56:19 UTC
3689,374,,😅,2018-04-23 01:52:51 UTC
3688,389,,👀,2018-04-23 01:51:21 UTC
3687,389,,👀,2018-04-23 01:51:19 UTC
3686,389,,❤️,2018-04-23 01:18:19 UTC
3685,389,2005,❤️,2018-04-23 01:08:09 UTC
3684,389,,❤️,2018-04-23 01:07:59 UTC
3683,381,,👀,2018-04-23 01:07:23 UTC
3682,386,,😭,2018-04-22 23:19:15 UTC
3681,41,,✌🏽,2018-04-22 21:12:55 UTC
3680,390,,❤️,2018-04-22 21:09:11 UTC
3679,389,,❤️,2018-04-22 20:53:11 UTC
3678,390,,❤️,2018-04-22 18:58:34 UTC
3677,390,,✌🏽,2018-04-22 18:58:31 UTC
3676,390,,❤️,2018-04-22 18:58:26 UTC
3675,387,1995,✌🏽,2018-04-22 17:10:43 UTC
3674,390,,👀,2018-04-22 17:10:03 UTC
3673,381,,👀,2018-04-22 17:09:41 UTC
3672,12,,✌🏽,2018-04-22 14:42:11 UTC
3671,178,916,✌🏽,2018-04-22 12:42:07 UTC
3670,380,,👀,2018-04-22 10:15:39 UTC
3669,386,,😭,2018-04-22 10:13:27 UTC
3668,388,,👀,2018-04-22 10:11:57 UTC
3667,369,,❤️,2018-04-22 09:15:29 UTC
3666,384,,❤️,2018-04-22 07:49:32 UTC
3665,368,,❤️,2018-04-22 06:35:28 UTC
3664,368,1901,😭,2018-04-22 06:35:19 UTC
3663,368,1901,👀,2018-04-22 06:35:12 UTC
3662,368,1900,✌🏽,2018-04-22 06:35:05 UTC
3661,368,1900,❤️,2018-04-22 06:35:02 UTC
3660,371,1918,✌🏽,2018-04-22 06:34:13 UTC
3659,371,1919,👀,2018-04-22 06:34:10 UTC
3658,371,1918,👀,2018-04-22 06:34:08 UTC
3657,371,1917,❤️,2018-04-22 06:34:06 UTC
3656,371,1920,❤️,2018-04-22 06:33:57 UTC
3655,386,1991,👀,2018-04-22 06:31:51 UTC
3654,386,1990,😭,2018-04-22 06:31:47 UTC
3653,385,,👀,2018-04-22 05:51:37 UTC
3652,384,,❤️,2018-04-22 02:04:20 UTC
3651,388,,❤️,2018-04-22 01:34:19 UTC
3650,386,,✌🏽,2018-04-22 01:27:45 UTC
3649,223,,❤️,2018-04-22 01:23:58 UTC
3648,223,,❤️,2018-04-22 01:23:53 UTC
3647,371,1916,✌🏽,2018-04-22 01:05:44 UTC
3646,386,,❤️,2018-04-22 00:58:59 UTC
3645,386,1991,👀,2018-04-22 00:58:51 UTC
3644,361,,❤️,2018-04-22 00:11:12 UTC
3643,387,,❤️,2018-04-21 22:59:31 UTC
3642,387,1995,❤️,2018-04-21 22:59:24 UTC
3641,387,1994,❤️,2018-04-21 22:59:09 UTC
3640,387,1994,✌🏽,2018-04-21 22:59:06 UTC
3639,387,1992,❤️,2018-04-21 22:58:37 UTC
3638,387,1992,✌🏽,2018-04-21 22:58:29 UTC
3637,388,,👀,2018-04-21 22:58:01 UTC
3636,383,,😅,2018-04-21 18:54:09 UTC
3635,256,,❤️,2018-04-21 18:53:01 UTC
3634,384,1984,❤️,2018-04-21 17:12:22 UTC
3633,335,,❤️,2018-04-21 13:14:17 UTC
3632,355,,❤️,2018-04-21 09:05:22 UTC
3631,203,,✌🏽,2018-04-21 09:03:41 UTC
3630,380,,✌🏽,2018-04-21 07:42:05 UTC
3629,388,,❤️,2018-04-21 07:38:50 UTC
3628,32,,❤️,2018-04-21 04:44:14 UTC
3627,335,,✌🏽,2018-04-21 04:42:48 UTC
3626,387,1994,👀,2018-04-21 03:59:52 UTC
3625,387,1994,👀,2018-04-21 03:59:50 UTC
3624,387,1994,✌🏽,2018-04-21 03:59:33 UTC
3623,353,,❤️,2018-04-21 02:27:20 UTC
3622,32,158,👀,2018-04-21 00:44:19 UTC
3621,32,157,✌🏽,2018-04-21 00:44:11 UTC
3620,32,156,❤️,2018-04-21 00:44:04 UTC
3619,383,1979,✌🏽,2018-04-20 20:42:22 UTC
3618,388,,❤️,2018-04-20 17:59:45 UTC
3617,386,1990,😭,2018-04-20 16:36:10 UTC
3616,383,,😅,2018-04-20 11:12:54 UTC
3615,388,,👀,2018-04-20 11:11:54 UTC
3614,383,1981,❤️,2018-04-20 02:35:55 UTC
3613,383,1980,😅,2018-04-20 02:35:40 UTC
3612,383,1979,❤️,2018-04-20 02:35:26 UTC
3611,371,1920,❤️,2018-04-20 02:34:36 UTC
3610,371,1919,👀,2018-04-20 02:34:18 UTC
3609,371,1918,👀,2018-04-20 02:34:00 UTC
3608,371,1917,❤️,2018-04-20 02:33:44 UTC
3607,371,1916,❤️,2018-04-20 02:33:26 UTC
3606,371,1916,❤️,2018-04-20 02:33:21 UTC
3605,371,1916,😭,2018-04-20 02:33:13 UTC
3604,234,,❤️,2018-04-20 02:31:02 UTC
3603,387,,✌🏽,2018-04-20 02:27:50 UTC
3602,178,,✌🏽,2018-04-20 01:34:45 UTC
3601,387,,😭,2018-04-20 01:33:47 UTC
3600,386,,✌🏽,2018-04-20 01:32:19 UTC
3599,386,,😅,2018-04-20 01:32:17 UTC
3598,384,,👀,2018-04-20 01:23:31 UTC
3597,386,1989,❤️,2018-04-20 00:00:20 UTC
3596,386,1990,😭,2018-04-20 00:00:18 UTC
3595,386,1991,😭,2018-04-20 00:00:16 UTC
3594,386,,😭,2018-04-20 00:00:11 UTC
3593,383,,❤️,2018-04-19 22:46:40 UTC
3592,381,,👀,2018-04-19 22:20:31 UTC
3591,385,,😅,2018-04-19 22:20:01 UTC
3590,383,,😅,2018-04-19 22:19:47 UTC
3589,384,1982,✌🏽,2018-04-19 22:19:14 UTC
3588,384,1984,✌🏽,2018-04-19 22:19:12 UTC
3587,384,1983,✌🏽,2018-04-19 22:19:09 UTC
3586,384,,❤️,2018-04-19 22:19:02 UTC
3585,386,,❤️,2018-04-19 21:21:15 UTC
3584,386,1991,😭,2018-04-19 17:42:17 UTC
3583,386,1990,😭,2018-04-19 17:42:07 UTC
3582,387,,👀,2018-04-19 17:41:34 UTC
3581,376,,😭,2018-04-19 14:12:08 UTC
3580,374,,😅,2018-04-19 14:11:27 UTC
3579,294,,✌🏽,2018-04-19 14:10:19 UTC
3578,371,,✌🏽,2018-04-19 14:01:32 UTC
3577,381,,❤️,2018-04-19 14:00:30 UTC
3576,381,,😭,2018-04-19 14:00:28 UTC
3575,382,,👀,2018-04-19 13:59:54 UTC
3574,383,,❤️,2018-04-19 13:58:43 UTC
3573,386,1991,😅,2018-04-19 11:19:58 UTC
3572,386,1990,😭,2018-04-19 02:12:21 UTC
3571,383,,👀,2018-04-19 00:53:59 UTC
3570,384,1984,❤️,2018-04-19 00:39:27 UTC
3569,386,,❤️,2018-04-19 00:39:16 UTC
3568,355,,👀,2018-04-18 19:27:10 UTC
3567,376,,👀,2018-04-18 17:28:31 UTC
3566,385,,❤️,2018-04-18 17:27:12 UTC
3565,206,,❤️,2018-04-18 05:33:28 UTC
3564,15,,❤️,2018-04-18 05:32:06 UTC
3563,15,,❤️,2018-04-18 05:32:04 UTC
3562,371,1916,✌🏽,2018-04-18 04:36:55 UTC
3561,338,1753,✌🏽,2018-04-18 04:36:01 UTC
3560,343,1784,✌🏽,2018-04-18 04:35:30 UTC
3559,338,,❤️,2018-04-18 04:34:02 UTC
3558,294,,✌🏽,2018-04-18 04:28:53 UTC
3557,376,,👀,2018-04-18 04:10:52 UTC
3556,386,1991,😭,2018-04-18 02:54:24 UTC
3555,386,1991,😅,2018-04-18 02:54:23 UTC
3554,386,1991,😅,2018-04-18 02:54:21 UTC
3553,386,1991,👀,2018-04-18 02:54:19 UTC
3552,386,1991,👀,2018-04-18 02:54:16 UTC
3551,386,1991,✌🏽,2018-04-18 02:54:14 UTC
3550,386,1991,😅,2018-04-18 02:54:12 UTC
3549,386,1991,❤️,2018-04-18 02:54:07 UTC
3548,386,1991,👀,2018-04-18 02:54:05 UTC
3547,386,1991,😭,2018-04-18 02:54:02 UTC
3546,386,,😭,2018-04-18 02:53:50 UTC
3545,32,160,❤️,2018-04-18 02:23:43 UTC
3544,380,,✌🏽,2018-04-18 02:09:18 UTC
3543,380,,👀,2018-04-18 00:37:38 UTC
3542,15,,❤️,2018-04-18 00:31:29 UTC
3541,15,,❤️,2018-04-18 00:31:23 UTC
3540,15,,❤️,2018-04-18 00:31:18 UTC
3539,226,,😭,2018-04-17 21:12:07 UTC
3538,383,,❤️,2018-04-17 19:49:33 UTC
3537,381,,👀,2018-04-17 03:26:42 UTC
3536,385,,❤️,2018-04-17 03:25:46 UTC
3535,384,,👀,2018-04-17 01:40:58 UTC
3534,384,,✌🏽,2018-04-17 01:40:48 UTC
3533,378,,👀,2018-04-17 01:18:39 UTC
3532,384,,❤️,2018-04-17 01:17:51 UTC
3531,117,602,❤️,2018-04-16 22:49:46 UTC
3530,117,599,✌🏽,2018-04-16 22:49:33 UTC
3529,376,,👀,2018-04-16 22:45:28 UTC
3528,362,,✌🏽,2018-04-16 20:42:14 UTC
3527,375,1941,👀,2018-04-16 11:03:10 UTC
3526,9,,✌🏽,2018-04-16 04:40:26 UTC
3525,379,,❤️,2018-04-16 03:09:30 UTC
3524,68,,❤️,2018-04-16 03:07:32 UTC
3523,37,,❤️,2018-04-16 03:06:21 UTC
3522,375,,👀,2018-04-16 02:46:20 UTC
3521,383,,😅,2018-04-16 02:19:25 UTC
3520,379,,😅,2018-04-16 02:19:00 UTC
3519,371,1918,👀,2018-04-16 02:16:49 UTC
3518,320,1664,❤️,2018-04-16 02:15:29 UTC
3517,320,1662,❤️,2018-04-16 02:15:19 UTC
3516,313,,✌🏽,2018-04-16 02:07:15 UTC
3515,313,1627,✌🏽,2018-04-16 02:07:10 UTC
3514,324,,✌🏽,2018-04-16 02:06:00 UTC
3513,334,1735,✌🏽,2018-04-16 02:03:34 UTC
3512,359,,❤️,2018-04-16 01:57:07 UTC
3511,359,,❤️,2018-04-16 01:57:06 UTC
3510,380,,✌🏽,2018-04-16 01:54:05 UTC
3509,223,,❤️,2018-04-16 00:32:43 UTC
3508,379,,👀,2018-04-15 23:39:53 UTC
3507,376,,👀,2018-04-15 23:38:20 UTC
3506,379,,✌🏽,2018-04-15 23:37:00 UTC
3505,381,,✌🏽,2018-04-15 22:53:58 UTC
3504,371,1916,❤️,2018-04-15 21:49:27 UTC
3503,371,1917,❤️,2018-04-15 21:49:25 UTC
3502,383,,👀,2018-04-15 21:49:11 UTC
3501,383,,✌🏽,2018-04-15 20:52:19 UTC
3500,379,,👀,2018-04-15 20:51:48 UTC
3499,15,,😭,2018-04-15 20:12:41 UTC
3498,15,73,👀,2018-04-15 20:12:25 UTC
3497,15,72,👀,2018-04-15 20:12:16 UTC
3496,15,71,👀,2018-04-15 20:12:04 UTC
3495,374,1938,✌🏽,2018-04-15 19:19:26 UTC
3494,374,1938,😭,2018-04-15 19:19:23 UTC
3493,374,1938,✌🏽,2018-04-15 19:19:21 UTC
3492,379,,😅,2018-04-15 19:18:39 UTC
3491,76,369,✌🏽,2018-04-15 19:16:34 UTC
3490,369,1907,✌🏽,2018-04-15 17:52:49 UTC
3489,14,66,✌🏽,2018-04-15 14:55:57 UTC
3488,244,,❤️,2018-04-15 14:33:38 UTC
3487,279,,😅,2018-04-15 14:32:37 UTC
3486,194,,❤️,2018-04-15 14:29:04 UTC
3485,194,,✌🏽,2018-04-15 14:29:02 UTC
3484,256,,❤️,2018-04-15 14:00:05 UTC
3483,32,,❤️,2018-04-15 13:56:10 UTC
3482,374,,✌🏽,2018-04-15 13:55:04 UTC
3481,379,,❤️,2018-04-15 13:54:10 UTC
3480,379,,😭,2018-04-15 12:39:26 UTC
3479,379,,✌🏽,2018-04-15 04:28:06 UTC
3478,374,,👀,2018-04-15 03:17:39 UTC
3477,374,,✌🏽,2018-04-15 02:21:36 UTC
3476,294,1533,✌🏽,2018-04-15 01:59:16 UTC
3475,333,1733,✌🏽,2018-04-15 00:27:47 UTC
3474,333,1731,✌🏽,2018-04-15 00:27:43 UTC
3473,334,,❤️,2018-04-15 00:24:18 UTC
3472,378,,✌🏽,2018-04-15 00:22:28 UTC
3471,378,1959,✌🏽,2018-04-15 00:22:24 UTC
3470,378,1958,✌🏽,2018-04-15 00:22:20 UTC
3469,378,1957,✌🏽,2018-04-15 00:22:16 UTC
3468,340,1767,✌🏽,2018-04-15 00:20:50 UTC
3467,347,,❤️,2018-04-15 00:19:47 UTC
3466,4,,😭,2018-04-14 23:22:31 UTC
3465,4,12,😭,2018-04-14 23:21:26 UTC
3464,143,745,❤️,2018-04-14 22:39:02 UTC
3463,143,747,👀,2018-04-14 22:38:59 UTC
3462,143,744,❤️,2018-04-14 22:38:52 UTC
3461,372,,✌🏽,2018-04-14 22:38:17 UTC
3460,374,1936,✌🏽,2018-04-14 22:37:12 UTC
3459,88,,😅,2018-04-14 22:35:41 UTC
3458,95,,❤️,2018-04-14 21:59:08 UTC
3457,374,1938,😭,2018-04-14 21:33:41 UTC
3456,101,,👀,2018-04-14 21:15:51 UTC
3455,95,,❤️,2018-04-14 21:15:12 UTC
3454,373,,👀,2018-04-14 21:10:07 UTC
3453,370,,✌🏽,2018-04-14 21:06:48 UTC
3452,36,,❤️,2018-04-14 20:13:21 UTC
3451,4,,✌🏽,2018-04-14 20:10:10 UTC
3450,40,,👀,2018-04-14 19:23:28 UTC
3449,373,1930,❤️,2018-04-14 18:07:43 UTC
3448,373,1929,❤️,2018-04-14 18:07:41 UTC
3447,373,1928,❤️,2018-04-14 18:07:38 UTC
3446,373,1927,❤️,2018-04-14 18:07:33 UTC
3445,86,428,✌🏽,2018-04-14 17:00:39 UTC
3444,86,427,👀,2018-04-14 17:00:34 UTC
3443,86,426,😅,2018-04-14 17:00:27 UTC
3442,86,425,👀,2018-04-14 17:00:20 UTC
3441,86,424,👀,2018-04-14 17:00:14 UTC
3440,86,423,😭,2018-04-14 17:00:10 UTC
3439,291,1520,❤️,2018-04-14 15:23:11 UTC
3438,222,1150,❤️,2018-04-14 15:21:09 UTC
3437,214,1101,✌🏽,2018-04-14 15:07:02 UTC
3436,214,1098,✌🏽,2018-04-14 15:06:02 UTC
3435,335,,❤️,2018-04-14 03:57:26 UTC
3434,375,1941,❤️,2018-04-14 02:21:34 UTC
3433,356,,😭,2018-04-14 01:05:57 UTC
3432,359,,❤️,2018-04-14 01:05:01 UTC
3431,366,,👀,2018-04-14 01:03:55 UTC
3430,170,,✌🏽,2018-04-14 01:02:57 UTC
3429,367,,😅,2018-04-14 01:02:30 UTC
3428,365,,👀,2018-04-14 01:01:14 UTC
3427,359,,❤️,2018-04-14 00:53:30 UTC
3426,369,,❤️,2018-04-14 00:35:39 UTC
3425,369,,❤️,2018-04-14 00:35:31 UTC
3424,373,,❤️,2018-04-14 00:34:28 UTC
3423,283,,😭,2018-04-13 22:35:37 UTC
3422,283,,😭,2018-04-13 22:35:33 UTC
3421,223,,❤️,2018-04-13 22:34:00 UTC
3420,364,,❤️,2018-04-13 22:32:03 UTC
3419,45,,❤️,2018-04-13 22:31:40 UTC
3418,219,,✌🏽,2018-04-13 21:48:37 UTC
3417,86,,😅,2018-04-13 21:47:58 UTC
3416,364,,👀,2018-04-13 17:34:39 UTC
3415,362,1879,❤️,2018-04-13 17:33:54 UTC
3414,371,,👀,2018-04-13 17:33:03 UTC
3413,371,1918,👀,2018-04-13 17:32:45 UTC
3412,369,,✌🏽,2018-04-13 17:29:51 UTC
3411,372,,❤️,2018-04-13 16:41:50 UTC
3410,371,,👀,2018-04-13 15:10:55 UTC
3409,371,1920,❤️,2018-04-13 15:10:48 UTC
3408,365,,👀,2018-04-13 13:24:43 UTC
3407,365,,❤️,2018-04-13 08:47:16 UTC
3406,369,,❤️,2018-04-13 07:03:10 UTC
3405,9,44,❤️,2018-04-13 04:54:44 UTC
3404,371,,👀,2018-04-13 04:54:14 UTC
3403,86,423,😭,2018-04-13 04:09:59 UTC
3402,371,,❤️,2018-04-13 03:49:16 UTC
3401,16,,✌🏽,2018-04-13 02:49:11 UTC
3400,13,,✌🏽,2018-04-13 02:48:26 UTC
3399,42,,❤️,2018-04-13 02:39:57 UTC
3398,6,,✌🏽,2018-04-13 02:18:52 UTC
3397,16,,❤️,2018-04-13 01:26:15 UTC
3396,356,1850,✌🏽,2018-04-13 01:25:27 UTC
3395,59,,👀,2018-04-13 01:25:15 UTC
3394,364,,✌🏽,2018-04-13 01:21:31 UTC
3393,341,,✌🏽,2018-04-13 00:34:03 UTC
3392,23,,😭,2018-04-13 00:10:37 UTC
3391,364,1885,👀,2018-04-12 21:56:10 UTC
3390,364,1884,👀,2018-04-12 21:08:27 UTC
3389,360,,😭,2018-04-12 20:47:05 UTC
3388,9,,✌🏽,2018-04-12 19:49:18 UTC
3387,341,,✌🏽,2018-04-12 19:47:58 UTC
3386,364,,❤️,2018-04-12 19:46:10 UTC
3385,365,,❤️,2018-04-12 17:51:52 UTC
3384,11,54,👀,2018-04-12 16:04:41 UTC
3383,11,53,✌🏽,2018-04-12 16:04:38 UTC
3382,11,52,😅,2018-04-12 16:04:35 UTC
3381,11,51,❤️,2018-04-12 16:04:33 UTC
3380,364,,❤️,2018-04-12 14:17:50 UTC
3379,130,,👀,2018-04-12 12:54:43 UTC
3378,134,,❤️,2018-04-12 12:53:45 UTC
3377,362,,❤️,2018-04-12 06:11:42 UTC
3376,364,,👀,2018-04-12 06:10:25 UTC
3375,367,,😭,2018-04-12 05:28:47 UTC
3374,367,,😭,2018-04-12 05:28:40 UTC
3373,44,221,❤️,2018-04-12 01:07:03 UTC
3372,359,,❤️,2018-04-12 00:23:40 UTC
3371,359,,❤️,2018-04-11 23:42:40 UTC
3370,362,,❤️,2018-04-11 23:18:25 UTC
3369,359,,❤️,2018-04-11 23:14:52 UTC
3368,360,,❤️,2018-04-11 23:13:43 UTC
3367,359,1866,❤️,2018-04-11 21:42:43 UTC
3366,224,,😅,2018-04-11 19:05:10 UTC
3365,269,1407,✌🏽,2018-04-11 18:39:13 UTC
3364,269,1406,✌🏽,2018-04-11 18:39:08 UTC
3363,250,1296,✌🏽,2018-04-11 18:38:35 UTC
3362,250,1295,✌🏽,2018-04-11 18:38:29 UTC
3361,250,1294,✌🏽,2018-04-11 18:38:23 UTC
3360,9,43,✌🏽,2018-04-11 18:36:11 UTC
3359,9,41,✌🏽,2018-04-11 18:36:05 UTC
3358,355,,❤️,2018-04-11 18:28:00 UTC
3357,355,,👀,2018-04-11 18:24:34 UTC
3356,359,,❤️,2018-04-11 16:00:41 UTC
3355,278,1443,✌🏽,2018-04-11 12:38:31 UTC
3354,359,1866,❤️,2018-04-11 11:50:42 UTC
3353,294,1532,😭,2018-04-11 06:04:02 UTC
3352,362,,❤️,2018-04-11 05:28:57 UTC
3351,41,203,✌🏽,2018-04-11 05:12:16 UTC
3350,41,203,✌🏽,2018-04-11 05:12:12 UTC
3349,41,204,✌🏽,2018-04-11 05:12:04 UTC
3348,41,205,😭,2018-04-11 05:11:52 UTC
3347,41,207,✌🏽,2018-04-11 05:11:42 UTC
3346,357,,👀,2018-04-11 03:14:40 UTC
3345,14,66,✌🏽,2018-04-11 01:42:57 UTC
3344,170,878,✌🏽,2018-04-11 01:26:00 UTC
3343,170,877,✌🏽,2018-04-11 01:25:57 UTC
3342,146,760,✌🏽,2018-04-11 01:24:57 UTC
3341,146,,✌🏽,2018-04-11 01:24:38 UTC
3340,356,,👀,2018-04-11 01:21:30 UTC
3339,358,,✌🏽,2018-04-11 00:17:44 UTC
3338,357,,❤️,2018-04-10 23:23:20 UTC
3337,355,,❤️,2018-04-10 23:19:57 UTC
3336,343,1786,❤️,2018-04-10 21:39:00 UTC
3335,343,1785,✌🏽,2018-04-10 21:38:48 UTC
3334,343,1783,✌🏽,2018-04-10 21:38:06 UTC
3333,343,1783,❤️,2018-04-10 21:38:03 UTC
3332,341,1774,✌🏽,2018-04-10 21:37:26 UTC
3331,341,1773,✌🏽,2018-04-10 21:37:22 UTC
3330,341,1775,✌🏽,2018-04-10 21:37:11 UTC
3329,216,1117,❤️,2018-04-10 21:22:32 UTC
3328,216,1116,❤️,2018-04-10 21:22:28 UTC
3327,216,1115,❤️,2018-04-10 21:22:23 UTC
3326,226,,👀,2018-04-10 19:36:21 UTC
3325,189,,✌🏽,2018-04-10 19:34:48 UTC
